Date,Open,High,Low,Close,Adj Close,Volume
1999-10-19 00:00:00-04:00,127.1875,128.25,125.9375,127.0,83.4036865234375,14392900
1999-10-20 00:00:00-04:00,127.75,129.46875,127.125,128.25,84.22461700439453,9759400
1999-10-21 00:00:00-04:00,127.21875,129.0,126.625,129.0,84.71717834472656,9105400
1999-10-22 00:00:00-04:00,129.75,131.21875,129.5625,130.09375,85.43543243408203,8309600
1999-10-25 00:00:00-04:00,129.3125,130.46875,128.75,129.4375,85.00447082519531,8114300
1999-10-26 00:00:00-04:00,130.1875,130.6875,127.8125,127.8125,83.93730163574219,6256300
1999-10-27 00:00:00-04:00,128.375,130.3125,128.25,130.125,85.45596313476562,5433300
1999-10-28 00:00:00-04:00,132.4375,134.859375,132.1875,134.5625,88.37018585205078,10509700
1999-10-29 00:00:00-04:00,135.84375,137.6875,135.71875,137.0,89.97093200683594,10988600
1999-11-01 00:00:00-05:00,136.5,137.0,135.5625,135.5625,89.0268783569336,4006500
1999-11-02 00:00:00-05:00,135.96875,137.25,134.59375,134.59375,88.39068603515625,6516900
1999-11-03 00:00:00-05:00,136.0,136.375,135.125,135.5,88.98587036132812,7222300
1999-11-04 00:00:00-05:00,136.75,137.359375,135.765625,136.53125,89.66310119628906,7907500
1999-11-05 00:00:00-05:00,138.625,139.109375,136.78125,137.875,90.5455551147461,7431500
1999-11-08 00:00:00-05:00,137.0,138.375,136.75,138.0,90.62767791748047,4649200
1999-11-09 00:00:00-05:00,138.5,138.6875,136.28125,136.703125,89.77597045898438,4533700
1999-11-10 00:00:00-05:00,136.25,138.390625,136.078125,137.71875,90.4429702758789,6405600
1999-11-11 00:00:00-05:00,138.1875,138.5,137.46875,138.5,90.95597839355469,4794100
1999-11-12 00:00:00-05:00,139.25,139.984375,137.125,139.75,91.77688598632812,11802900
1999-11-15 00:00:00-05:00,139.84375,140.25,139.40625,140.078125,91.99239349365234,2187500
1999-11-16 00:00:00-05:00,140.5625,143.0,140.09375,141.25,92.76202392578125,7544800
1999-11-17 00:00:00-05:00,142.25,142.9375,141.3125,141.625,93.00827026367188,9459000
1999-11-18 00:00:00-05:00,142.4375,143.0,141.625,142.625,93.66500091552734,4491000
1999-11-19 00:00:00-05:00,142.40625,142.96875,142.0,142.5,93.5829086303711,4832100
1999-11-22 00:00:00-05:00,142.4375,143.0,141.5,142.46875,93.56233978271484,4155400
1999-11-23 00:00:00-05:00,142.84375,142.84375,140.375,141.21875,92.74149322509766,5918000
1999-11-24 00:00:00-05:00,140.75,142.4375,140.0,141.96875,93.23400115966797,4459700
1999-11-26 00:00:00-05:00,142.46875,142.875,141.25,141.4375,92.88512420654297,1693900
1999-11-29 00:00:00-05:00,140.875,141.921875,140.4375,140.9375,92.55677795410156,7348600
1999-11-30 00:00:00-05:00,140.75,142.3125,139.0,139.28125,91.46908569335938,7682000
1999-12-01 00:00:00-05:00,139.3125,140.5,139.0,140.40625,92.20785522460938,6980200
1999-12-02 00:00:00-05:00,140.625,141.375,140.375,141.25,92.76202392578125,6698300
1999-12-03 00:00:00-05:00,143.03125,145.34375,143.03125,143.84375,94.46538543701172,10045400
1999-12-06 00:00:00-05:00,143.53125,143.71875,142.25,142.78125,93.7676010131836,3138900
1999-12-07 00:00:00-05:00,143.28125,143.3125,141.375,141.625,93.00827026367188,10714200
1999-12-08 00:00:00-05:00,141.34375,142.0625,140.5,140.71875,92.41311645507812,4611400
1999-12-09 00:00:00-05:00,141.8125,142.21875,139.375,141.40625,92.86460876464844,6474700
1999-12-10 00:00:00-05:00,142.28125,142.8125,140.875,141.875,93.17244720458984,5127300
1999-12-13 00:00:00-05:00,141.4375,142.71875,141.28125,142.125,93.33665466308594,4210800
1999-12-14 00:00:00-05:00,141.625,142.484375,140.625,140.75,92.43363189697266,5739000
1999-12-15 00:00:00-05:00,140.375,142.203125,140.03125,141.5,92.92617797851562,6879100
1999-12-16 00:00:00-05:00,142.1875,142.65625,141.15625,142.125,93.33665466308594,5854900
1999-12-17 00:00:00-05:00,143.0,143.3125,142.0625,142.6875,93.93603515625,4775400
1999-12-20 00:00:00-05:00,142.5625,143.1875,141.09375,141.65625,93.25711822509766,4608700
1999-12-21 00:00:00-05:00,141.59375,144.0625,141.34375,143.8125,94.67667388916016,7981300
1999-12-22 00:00:00-05:00,143.625,144.1875,142.96875,144.1875,94.92353820800781,5377500
1999-12-23 00:00:00-05:00,145.015625,146.484375,145.0,146.484375,96.43566131591797,5721700
1999-12-27 00:00:00-05:00,146.5,146.78125,145.0625,146.28125,96.30194091796875,2691000
1999-12-28 00:00:00-05:00,145.875,146.5,145.484375,146.1875,96.24024963378906,4084500
1999-12-29 00:00:00-05:00,146.3125,146.8125,145.3125,146.8125,96.65170288085938,3001000
1999-12-30 00:00:00-05:00,147.125,147.5625,146.1875,146.640625,96.53856658935547,3641300
1999-12-31 00:00:00-05:00,146.84375,147.5,146.25,146.875,96.69278717041016,3172700
2000-01-03 00:00:00-05:00,148.25,148.25,143.875,145.4375,95.74647521972656,8164300
2000-01-04 00:00:00-05:00,143.53125,144.0625,139.640625,139.75,92.00216674804688,8089800
2000-01-05 00:00:00-05:00,139.9375,141.53125,137.25,140.0,92.16676330566406,12177900
2000-01-06 00:00:00-05:00,139.625,141.5,137.75,137.75,90.68553924560547,6227200
2000-01-07 00:00:00-05:00,140.3125,145.75,140.0625,145.75,95.95218658447266,8066500
2000-01-10 00:00:00-05:00,146.25,146.90625,145.03125,146.25,96.28138732910156,5741700
2000-01-11 00:00:00-05:00,145.8125,146.09375,143.5,144.5,95.1292953491211,7503700
2000-01-12 00:00:00-05:00,144.59375,144.59375,142.875,143.0625,94.18292999267578,6907700
2000-01-13 00:00:00-05:00,144.46875,145.75,143.28125,145.0,95.4584732055664,5158300
2000-01-14 00:00:00-05:00,146.53125,147.46875,145.96875,146.96875,96.75453186035156,7437300
2000-01-18 00:00:00-05:00,145.34375,146.625,145.1875,145.8125,95.99332427978516,6488500
2000-01-19 00:00:00-05:00,145.3125,147.0,145.0,147.0,96.77508544921875,6157900
2000-01-20 00:00:00-05:00,146.96875,146.96875,143.8125,144.75,95.29385375976562,5800100
2000-01-21 00:00:00-05:00,145.5,145.5,144.0625,144.4375,95.08818054199219,6244800
2000-01-24 00:00:00-05:00,145.65625,145.84375,139.40625,140.34375,92.39309692382812,7896900
2000-01-25 00:00:00-05:00,140.515625,141.9375,139.0,141.9375,93.44232177734375,9942500
2000-01-26 00:00:00-05:00,141.0,141.546875,140.09375,140.8125,92.7016830444336,5158100
2000-01-27 00:00:00-05:00,141.84375,142.21875,138.125,140.25,92.33134460449219,10922700
2000-01-28 00:00:00-05:00,139.4375,140.0625,135.53125,135.875,89.45114135742188,11916200
2000-01-31 00:00:00-05:00,135.8125,139.671875,135.0,139.5625,91.87874603271484,10768700
2000-02-01 00:00:00-05:00,139.75,141.6875,138.53125,140.9375,92.78396606445312,8419900
2000-02-02 00:00:00-05:00,141.28125,142.25,140.375,141.0625,92.86627960205078,6205900
2000-02-03 00:00:00-05:00,140.875,143.25,140.0,143.1875,94.2652359008789,7997500
2000-02-04 00:00:00-05:00,143.1875,144.0,142.125,142.59375,93.87437438964844,4925400
2000-02-07 00:00:00-05:00,142.5625,142.78125,141.4375,142.375,93.73035430908203,5845800
2000-02-08 00:00:00-05:00,143.96875,144.5625,143.625,144.3125,95.00582885742188,4936400
2000-02-09 00:00:00-05:00,144.46875,144.46875,141.265625,141.28125,93.0102767944336,8511500
2000-02-10 00:00:00-05:00,141.625,142.5625,140.875,141.5625,93.19540405273438,6690600
2000-02-11 00:00:00-05:00,141.84375,141.9375,138.03125,138.6875,91.3027114868164,9849800
2000-02-14 00:00:00-05:00,139.78125,139.78125,138.3125,139.5,91.83760070800781,8528800
2000-02-15 00:00:00-05:00,139.25,141.21875,137.796875,141.078125,92.8765640258789,11078300
2000-02-16 00:00:00-05:00,140.375,140.9375,138.796875,139.0,91.50839233398438,8845400
2000-02-17 00:00:00-05:00,140.4375,140.4375,138.21875,138.28125,91.03528594970703,7584200
2000-02-18 00:00:00-05:00,138.875,138.875,134.625,135.3125,89.08084869384766,9409200
2000-02-22 00:00:00-05:00,135.1875,136.34375,133.53125,134.96875,88.85453796386719,16415400
2000-02-23 00:00:00-05:00,135.625,137.46875,134.5,136.5625,89.90373992919922,12119000
2000-02-24 00:00:00-05:00,136.6875,137.03125,133.09375,133.8125,88.09333801269531,17375000
2000-02-25 00:00:00-05:00,135.1875,136.71875,133.125,133.328125,87.7744369506836,10559900
2000-02-28 00:00:00-05:00,133.375,136.6875,132.71875,136.125,89.61571502685547,13397800
2000-02-29 00:00:00-05:00,136.0625,137.4375,135.75,137.4375,90.47984313964844,8242500
2000-03-01 00:00:00-05:00,137.625,139.0,137.21875,138.4375,91.13813781738281,6868000
2000-03-02 00:00:00-05:00,138.6875,139.125,137.34375,138.53125,91.19983673095703,7600200
2000-03-03 00:00:00-05:00,140.4375,141.71875,139.71875,141.125,92.90745544433594,12770300
2000-03-06 00:00:00-05:00,140.8125,141.34375,138.75,139.75,92.00216674804688,11967100
2000-03-07 00:00:00-05:00,140.0,140.15625,135.21875,137.046875,90.22265625,20062000
2000-03-08 00:00:00-05:00,136.46875,137.84375,135.03125,136.875,90.10951232910156,11808500
2000-03-09 00:00:00-05:00,137.25,140.875,136.125,140.875,92.74285125732422,5500900
2000-03-10 00:00:00-05:00,140.1875,142.0,139.53125,140.125,92.24905395507812,7924600
2000-03-13 00:00:00-05:00,136.6875,140.46875,135.6875,138.59375,91.24098205566406,10540500
2000-03-14 00:00:00-05:00,139.28125,140.09375,136.15625,136.625,89.9449234008789,8263900
2000-03-15 00:00:00-05:00,136.875,140.4375,136.0625,139.8125,92.04336547851562,10300800
2000-03-16 00:00:00-05:00,141.625,146.84375,140.875,146.34375,96.34307098388672,25601400
2000-03-17 00:00:00-05:00,145.8125,148.0,145.4375,146.9375,96.97980499267578,10272900
2000-03-20 00:00:00-05:00,146.875,147.34375,144.78125,146.1875,96.48484802246094,12502300
2000-03-21 00:00:00-05:00,145.53125,149.75,144.5,149.1875,98.4648666381836,13612600
2000-03-22 00:00:00-05:00,149.5625,150.84375,148.6875,150.09375,99.06298065185547,8260000
2000-03-23 00:00:00-05:00,149.15625,153.46875,149.15625,152.65625,100.7542724609375,11654500
2000-03-24 00:00:00-05:00,152.875,155.75,151.71875,153.5625,101.35236358642578,11462900
2000-03-27 00:00:00-05:00,153.375,153.78125,151.8125,151.9375,100.27989196777344,8798600
2000-03-28 00:00:00-05:00,151.25,152.984375,150.59375,151.0625,99.70240020751953,6334400
2000-03-29 00:00:00-05:00,151.5625,152.484375,149.65625,151.21875,99.80547332763672,6747500
2000-03-30 00:00:00-05:00,150.15625,151.921875,147.125,148.6875,98.13481903076172,9491900
2000-03-31 00:00:00-05:00,149.625,152.3125,148.4375,150.375,99.24861907958984,9249100
2000-04-03 00:00:00-04:00,150.125,151.25,148.6875,151.25,99.82611083984375,8508200
2000-04-04 00:00:00-04:00,151.75,153.0,141.390625,150.125,99.08361053466797,19585500
2000-04-05 00:00:00-04:00,147.875,150.8125,147.625,149.1875,98.4648666381836,8387200
2000-04-06 00:00:00-04:00,150.25,151.6875,149.0,150.484375,99.32077026367188,6378500
2000-04-07 00:00:00-04:00,151.5625,152.125,150.5,151.4375,99.94983673095703,6023600
2000-04-10 00:00:00-04:00,151.75,153.109375,150.3125,150.84375,99.55801391601562,9624200
2000-04-11 00:00:00-04:00,150.0,151.625,148.375,150.40625,99.26925659179688,9006400
2000-04-12 00:00:00-04:00,150.375,151.15625,146.15625,146.28125,96.54671478271484,10779200
2000-04-13 00:00:00-04:00,147.46875,148.15625,143.78125,144.25,95.2060775756836,12225800
2000-04-14 00:00:00-04:00,142.625,142.8125,133.5,136.0,89.76097869873047,29604000
2000-04-17 00:00:00-04:00,135.1875,140.75,134.6875,140.75,92.8960189819336,23918200
2000-04-18 00:00:00-04:00,140.5625,144.46875,139.78125,144.46875,95.35039520263672,11069200
2000-04-19 00:00:00-04:00,144.5,145.125,142.53125,143.125,94.46353149414062,6553700
2000-04-20 00:00:00-04:00,143.5625,143.9375,142.375,143.8125,94.91727447509766,8537600
2000-04-24 00:00:00-04:00,141.5,143.3125,140.5,142.25,93.88601684570312,12893100
2000-04-25 00:00:00-04:00,144.625,148.15625,144.4375,148.15625,97.78414916992188,14102000
2000-04-26 00:00:00-04:00,147.96875,148.75,146.0,146.484375,96.68074798583984,7711100
2000-04-27 00:00:00-04:00,143.0,147.34375,143.0,146.0,96.3610610961914,15595300
2000-04-28 00:00:00-04:00,147.0,147.859375,145.0625,145.09375,95.7629623413086,8743400
2000-05-01 00:00:00-04:00,146.5625,148.484375,145.84375,147.0625,97.06233978271484,7328300
2000-05-02 00:00:00-04:00,145.5,147.125,144.125,144.125,95.12354278564453,9411900
2000-05-03 00:00:00-04:00,144.0,144.0,139.78125,140.75,92.8960189819336,12630700
2000-05-04 00:00:00-04:00,142.0,142.359375,140.75,141.8125,93.59727478027344,5963600
2000-05-05 00:00:00-04:00,141.0625,144.0,140.9375,143.53125,94.73169708251953,7862400
2000-05-08 00:00:00-04:00,142.75,143.375,141.84375,142.453125,94.02008819580078,5064100
2000-05-09 00:00:00-04:00,143.0625,143.40625,140.265625,141.3125,93.26730346679688,5620300
2000-05-10 00:00:00-04:00,140.5,140.96875,137.75,138.125,91.16352844238281,10293900
2000-05-11 00:00:00-04:00,140.125,141.5,139.125,141.28125,93.24665832519531,7091100
2000-05-12 00:00:00-04:00,141.8125,143.46875,141.625,142.8125,94.25727844238281,5960800
2000-05-15 00:00:00-04:00,142.75,145.609375,142.0,145.28125,95.88671875,4441300
2000-05-16 00:00:00-04:00,146.5625,147.71875,145.3125,146.6875,96.81481170654297,8192200
2000-05-17 00:00:00-04:00,145.6875,146.1875,144.46875,145.15625,95.80416870117188,5907200
2000-05-18 00:00:00-04:00,145.625,146.3125,143.375,143.375,94.62852478027344,4325600
2000-05-19 00:00:00-04:00,142.5625,143.234375,140.40625,141.125,93.14359283447266,6518400
2000-05-22 00:00:00-04:00,141.25,141.46875,137.0,140.0625,92.4422378540039,10839400
2000-05-23 00:00:00-04:00,140.4375,140.8125,137.5625,138.0,91.08101654052734,7979200
2000-05-24 00:00:00-04:00,138.0,140.6875,136.5,140.25,92.5660171508789,11081500
2000-05-25 00:00:00-04:00,140.6875,141.8125,137.71875,137.84375,90.97789001464844,8278900
2000-05-26 00:00:00-04:00,138.8125,139.6875,137.328125,138.0,91.08101654052734,4814000
2000-05-30 00:00:00-04:00,140.0,142.9375,139.46875,142.5,94.05104064941406,5362700
2000-05-31 00:00:00-04:00,142.5625,144.0,142.09375,142.8125,94.25727844238281,6056500
2000-06-01 00:00:00-04:00,143.6875,145.4375,143.0,145.3125,95.90731811523438,8961600
2000-06-02 00:00:00-04:00,148.9375,149.09375,147.484375,147.84375,97.5779800415039,8962200
2000-06-05 00:00:00-04:00,147.46875,148.21875,146.875,147.125,97.10354614257812,6998100
2000-06-06 00:00:00-04:00,146.625,147.78125,145.90625,146.46875,96.67047882080078,4858900
2000-06-07 00:00:00-04:00,146.625,148.0,146.0,147.484375,97.34078216552734,4919500
2000-06-08 00:00:00-04:00,147.5,147.75,146.0625,146.90625,96.95918273925781,5723100
2000-06-09 00:00:00-04:00,147.5,147.96875,145.625,146.59375,96.75293731689453,3085300
2000-06-12 00:00:00-04:00,146.96875,146.96875,144.875,144.875,95.6185531616211,3678900
2000-06-13 00:00:00-04:00,144.8125,147.75,144.625,147.59375,97.41295623779297,6558700
2000-06-14 00:00:00-04:00,148.25,148.875,147.1875,147.84375,97.5779800415039,6420500
2000-06-15 00:00:00-04:00,148.125,148.75,146.84375,148.15625,97.78414916992188,5881200
2000-06-16 00:00:00-04:00,148.3125,148.3125,145.875,146.59375,96.98078155517578,5567900
2000-06-19 00:00:00-04:00,146.46875,149.15625,146.25,148.46875,98.22119140625,5106900
2000-06-20 00:00:00-04:00,148.1875,148.875,147.0,147.9375,97.86970520019531,6480000
2000-06-21 00:00:00-04:00,146.9375,148.4375,146.890625,147.875,97.82835388183594,3115000
2000-06-22 00:00:00-04:00,147.5625,147.6875,145.0,145.625,96.33984375,7490500
2000-06-23 00:00:00-04:00,145.8125,146.125,143.875,144.375,95.5129165649414,4863300
2000-06-26 00:00:00-04:00,145.375,146.25,144.875,146.234375,96.74298858642578,5201300
2000-06-27 00:00:00-04:00,145.984375,146.71875,145.015625,145.15625,96.02973175048828,4159500
2000-06-28 00:00:00-04:00,145.625,146.984375,145.3125,145.5625,96.29855346679688,5347700
